person,tennis racket,sports ball
person,skis,
dining table,pizza,cup
vase,person,
person,umbrella,handbag
person,surfboard,
surfboard,person,bird
person,tennis racket,
person,chair,book
person,fire hydrant,
boat,person,
train,person,
person,cell phone,
toilet,bed,sink
person,baseball bat,
person,apple,knife
person,couch,teddy bear
car,traffic light,
person,toothbrush,
boat,,
stop sign,,
person,bed,
dining table,person,wine glass
horse,,
person,chair,suitcase
person,dining table,cup
airplane,,
fire hydrant,,
baseball bat,,
book,laptop,chair
bus,person,
apple,,
dining table,person,pizza
motorcycle,car,truck
clock,,
car,fire hydrant,traffic light
dog,frisbee,
airplane,,
airplane,person,
train,person,handbag
cow,,
clock,,
motorcycle,,
person,frisbee,car
teddy bear,person,
person,bench,cell phone
person,tennis racket,sports ball
truck,person,backpack
truck,person,
pizza,,
sheep,,
cake,apple,cup
toilet,sink,chair
dining table,cup,chair
vase,,
person,chair,handbag
cat,mouse,
boat,person,
person,bowl,sheep
giraffe,carrot,
person,handbag,suitcase
cup,sandwich,banana
person,laptop,
person,bed,remote
person,tennis racket,sports ball
clock,,
fire hydrant,car,truck
elephant,,
elephant,,
chair,bench,cat
person,car,clock
fire hydrant,,
bed,couch,cat
bicycle,boat,person
dining table,chair,person
motorcycle,backpack,cup
banana,potted plant,chair
dining table,pizza,broccoli
cat,vase,dog
person,umbrella,
car,person,umbrella
person,cell phone,backpack
person,frisbee,
person,skateboard,umbrella
cow,,
cow,,
teddy bear,,
cow,,
horse,person,
person,kite,
sink,toilet,bottle
bed,teddy bear,
bus,person,suitcase
person,knife,
laptop,book,mouse
sandwich,,
couch,chair,book
kite,,
bed,,
zebra,,
person,vase,
motorcycle,person,
stop sign,car,
dining table,handbag,
zebra,,
person,couch,bowl
horse,,
person,dining table,chair
person,snowboard,
person,kite,car
person,cell phone,
dog,person,
truck,,
zebra,,
sheep,person,dog
person,skis,
bed,chair,
dining table,sandwich,banana
airplane,,
train,,
motorcycle,potted plant,person
cat,,
person,dining table,couch
bird,,
car,traffic light,
person,tie,
dining table,person,couch
traffic light,car,fire hydrant
bus,person,car
scissors,,
sink,vase,cup
stop sign,,
person,skis,
train,,
person,backpack,bicycle
chair,umbrella,dining table
airplane,person,truck
dog,,
stop sign,,
orange,cake,bowl
person,tie,
person,surfboard,
person,dining table,car
person,parking meter,car
donut,,
giraffe,,
stop sign,,
person,bicycle,handbag
bird,,
giraffe,,
person,sports ball,
dining table,chair,couch
giraffe,,
motorcycle,car,
potted plant,person,bus
bird,,
fire hydrant,cake,car
car,motorcycle,person
person,skateboard,
person,truck,bus
oven,tv,sink
cat,,
broccoli,person,
truck,motorcycle,car
person,tennis racket,umbrella
cat,bird,
boat,,
couch,tv,book
bear,,
horse,person,
motorcycle,person,
person,skis,
sheep,,
scissors,,
person,frisbee,
car,bird,
dining table,bench,book
suitcase,,
dining table,banana,bowl
motorcycle,car,person
airplane,boat,person
truck,person,dog
bench,person,handbag
potted plant,vase,
cat,bird,
horse,person,handbag
couch,chair,tv
toilet,,
chair,couch,person
sandwich,hot dog,dining table
cow,chair,
elephant,person,
car,bird,bench
elephant,,
person,car,handbag
person,snowboard,
truck,,
banana,,
truck,car,
laptop,chair,keyboard
tv,,
person,sink,toothbrush
chair,bed,potted plant
bird,,
person,toilet,
truck,car,traffic light
toilet,sink,cup
airplane,,
zebra,,
bed,person,book
dining table,bowl,potted plant
person,car,traffic light
person,frisbee,
broccoli,bowl,cake
bird,,
umbrella,person,chair
clock,,
person,surfboard,
person,chair,refrigerator
boat,dog,
person,frisbee,bench
toilet,,
train,,
airplane,truck,
traffic light,car,
truck,car,person
dining table,wine glass,broccoli
person,dining table,bench
person,frisbee,cup
person,skateboard,
cat,cow,
train,,
airplane,,
dining table,apple,person
pizza,person,dining table
person,dog,frisbee
bear,,
person,snowboard,skateboard
person,horse,umbrella
boat,person,
person,tennis racket,sports ball
umbrella,chair,person
cat,remote,
person,surfboard,
bed,book,dog
person,chair,tennis racket
cat,bowl,
person,sports ball,
sandwich,bowl,knife
stop sign,,
zebra,,
bed,,
person,hair drier,sink
airplane,boat,
dining table,bowl,carrot
person,skis,
person,couch,dining table
person,tie,
orange,,
umbrella,person,boat
refrigerator,microwave,backpack
giraffe,,
dog,frisbee,
car,truck,traffic light
elephant,,
person,baseball glove,baseball bat
person,handbag,donut
cow,,
cat,,
potted plant,fire hydrant,
oven,refrigerator,donut
dining table,person,pizza
horse,,
person,bicycle,backpack
person,bed,book
zebra,,
orange,broccoli,
person,skis,
person,baseball bat,
person,toothbrush,
person,dining table,chair
donut,person,dog
person,tie,handbag
bowl,cat,person
dining table,chair,refrigerator
giraffe,,
car,person,traffic light
dining table,broccoli,carrot
person,snowboard,
bed,tv,couch
scissors,,
cat,sink,
boat,person,
person,tennis racket,chair
person,refrigerator,bottle
person,tv,couch
person,sports ball,frisbee
giraffe,bird,
traffic light,truck,person
sink,potted plant,vase
person,surfboard,
boat,person,bicycle
stop sign,car,
giraffe,,
zebra,,
person,surfboard,
refrigerator,dining table,oven
person,frisbee,
horse,,
person,tennis racket,
person,skateboard,
bench,person,
donut,person,car
dog,,
toilet,sink,
airplane,,
truck,dog,
person,pizza,
dining table,cake,wine glass
toilet,,
bowl,knife,carrot
person,backpack,suitcase
person,potted plant,skateboard
person,sports ball,
bed,,
car,traffic light,
person,skis,
bed,chair,dining table
couch,book,chair
person,dining table,wine glass
oven,book,dining table
bird,car,
person,baseball bat,baseball glove
clock,,
pizza,bowl,knife
couch,person,cake
bench,bird,person
clock,,
potted plant,dining table,suitcase
person,refrigerator,knife
sink,cup,
elephant,,
banana,,
chair,dining table,bench
horse,person,
potted plant,teddy bear,vase
hot dog,dining table,bottle
person,teddy bear,backpack
car,stop sign,
suitcase,backpack,handbag
person,tie,
person,remote,
person,truck,frisbee
potted plant,toilet,sink
sink,couch,person
person,surfboard,
person,snowboard,
airplane,,
cake,bottle,fork
banana,,
person,skateboard,
dining table,chair,bowl
bed,,
person,frisbee,
person,skis,
toilet,,
dining table,pizza,person
refrigerator,bottle,
person,handbag,dog
elephant,,
train,person,
dining table,hot dog,bowl
person,potted plant,skateboard
person,dog,bench
carrot,bottle,bowl
person,skateboard,
dog,,
teddy bear,person,chair
toilet,,
giraffe,,
oven,,
tv,laptop,keyboard
person,tv,chair
fire hydrant,,
bed,person,
bus,car,
dining table,person,pizza
cow,,
orange,,
umbrella,chair,dining table
bowl,dining table,broccoli
banana,knife,
bear,,
chair,couch,dining table
dining table,chair,bowl
person,remote,
sink,toilet,
surfboard,person,
boat,,
giraffe,person,
clock,,
couch,person,carrot
donut,cup,
dog,,
cat,donut,
train,person,backpack
bus,person,
microwave,,
bus,bicycle,car
person,car,sports ball
motorcycle,person,
horse,person,
dining table,sandwich,spoon
person,tie,clock
potted plant,vase,
couch,person,laptop
person,kite,handbag
person,chair,tennis racket
motorcycle,truck,parking meter
person,skateboard,
bicycle,backpack,bottle
dining table,person,cake
person,bus,handbag
airplane,,
giraffe,person,
person,umbrella,kite
elephant,,
clock,,
bowl,dining table,spoon
zebra,,
dog,frisbee,
banana,,
person,bed,tie
horse,person,
orange,,
person,snowboard,
handbag,,
airplane,person,
person,chair,dining table
bus,person,car
dog,frisbee,
train,traffic light,
traffic light,car,person
person,surfboard,
laptop,bed,person
apple,broccoli,carrot
bed,cat,cell phone
train,,
snowboard,person,
traffic light,,
motorcycle,person,bicycle
elephant,person,
elephant,,
person,dog,skateboard
car,,
person,bench,skateboard
person,backpack,bench
clock,person,
car,parking meter,stop sign
fire hydrant,car,
person,skis,
bowl,broccoli,
person,donut,car
surfboard,person,
bear,person,
motorcycle,,
truck,bus,person
person,bicycle,bus
airplane,truck,
bicycle,person,car
umbrella,dining table,bench
book,clock,
book,person,bench
person,oven,bowl
person,dog,bench
zebra,,
bench,dog,
bus,person,car
bus,traffic light,
cow,,
cat,bowl,
giraffe,,
couch,dining table,chair
giraffe,,
person,stop sign,
zebra,,
clock,,
pizza,,
zebra,,
train,traffic light,
bear,,
person,skateboard,
traffic light,person,car
person,car,sports ball
umbrella,,
sandwich,knife,fork
bird,,
train,person,
dining table,bird,chair
person,umbrella,handbag
toilet,cat,
couch,person,banana
truck,bicycle,person
train,car,
person,cake,fork
motorcycle,car,
kite,person,
person,oven,refrigerator
donut,person,
elephant,,
giraffe,,
banana,,
person,pizza,dining table
truck,car,
pizza,person,bottle
person,dining table,laptop
person,tv,chair
bird,,
bear,,
horse,,
person,bird,scissors
bed,book,
toilet,cat,
bench,,
broccoli,,
refrigerator,bottle,
suitcase,person,backpack
snowboard,person,
potted plant,car,truck
giraffe,,
tv,remote,book
refrigerator,cat,bottle
potted plant,vase,
pizza,,
toilet,sink,
person,car,truck
person,remote,
person,kite,
person,kite,
airplane,truck,
pizza,spoon,
person,kite,
airplane,truck,
apple,,
person,train,
person,baseball bat,
motorcycle,person,
person,chair,potted plant
toilet,,
stop sign,,
boat,person,cell phone
person,couch,bowl
boat,bench,person
suitcase,backpack,cat
laptop,chair,keyboard
couch,chair,tv
bed,,
bus,car,bench
person,dining table,pizza
person,tv,umbrella
giraffe,,
bus,person,bench
airplane,car,
person,skateboard,
person,tennis racket,sports ball
orange,apple,
dining table,pizza,bowl
bear,,
person,baseball bat,
person,cake,dining table
zebra,,
boat,,
horse,person,
person,pizza,bottle
horse,person,
bird,,
bird,,
person,baseball bat,baseball glove
dining table,person,pizza
clock,,
pizza,oven,
horse,,
bed,person,
person,tennis racket,
refrigerator,chair,
toilet,sink,
tv,cat,cup
tv,keyboard,mouse
dog,person,frisbee
kite,person,
bird,,
toilet,,
person,surfboard,
bus,person,
traffic light,,
dining table,person,cell phone
bus,person,car
person,umbrella,bench
person,truck,bus
person,dog,frisbee
person,couch,chair
cat,,
sandwich,,
person,wine glass,bottle
person,frisbee,
person,chair,baseball bat
clock,,
sandwich,bowl,cake
stop sign,bird,
vase,bowl,
bear,clock,
zebra,,
person,umbrella,backpack
person,sports ball,chair
bus,person,truck
airplane,,
person,sports ball,motorcycle
zebra,,
person,skis,
traffic light,,
person,wine glass,bottle
person,tennis racket,
cake,,
person,skateboard,
train,person,
bed,person,book
dining table,broccoli,orange
person,skis,backpack
refrigerator,microwave,bottle
horse,,
person,bench,sports ball
bus,car,person
clock,,
toilet,,
train,person,
person,chair,baseball bat
train,person,suitcase
motorcycle,person,handbag
person,skateboard,
person,surfboard,
person,cake,bowl
oven,refrigerator,person
train,bus,car
dog,frisbee,
sink,person,toilet
kite,person,surfboard
person,skis,backpack
oven,clock,
motorcycle,car,
person,surfboard,
zebra,,
person,tennis racket,
car,traffic light,truck
toilet,sink,
train,clock,
person,skateboard,
elephant,,
bench,person,
person,boat,
person,skateboard,car
person,tie,
sheep,,
person,tie,
motorcycle,person,traffic light
boat,,
person,frisbee,
bus,person,tie
boat,bird,person
bench,person,car
person,bench,car
sink,potted plant,bowl
cake,apple,fork
elephant,,
toilet,,
traffic light,car,
person,surfboard,
donut,,
bench,,
motorcycle,person,
sheep,,
fire hydrant,,
toilet,,
vase,,
bear,,
vase,,
person,skateboard,
toothbrush,,
person,bench,potted plant
dining table,truck,person
sheep,car,
potted plant,chair,book
kite,person,car
person,oven,bowl
couch,chair,tv
train,car,
couch,potted plant,cat
person,cake,tie
person,baseball glove,sports ball
zebra,,
train,person,
person,skateboard,
person,skateboard,car
refrigerator,oven,microwave
person,skis,
boat,person,surfboard
bowl,broccoli,carrot
giraffe,,
donut,cup,bottle
car,truck,
dining table,cake,bowl
horse,person,
motorcycle,car,potted plant
airplane,person,truck
train,,
person,car,tennis racket
person,dining table,pizza
person,pizza,
airplane,,
sheep,,
bed,dog,book
truck,zebra,
person,tennis racket,
carrot,,
truck,person,backpack
cell phone,,
suitcase,bed,cat
truck,car,
car,umbrella,person
dining table,book,couch
vase,dining table,
train,person,
dining table,bottle,
person,tennis racket,
sheep,,
sink,cup,
dog,person,frisbee
person,car,cell phone
horse,,
cow,bird,
boat,,
cow,horse,
person,tennis racket,
motorcycle,chair,person
person,tennis racket,
person,surfboard,
teddy bear,chair,
toilet,sink,
person,dining table,donut
cat,broccoli,
person,cake,dining table
giraffe,,
scissors,,
bus,,
stop sign,,
person,tie,
cat,handbag,person
person,bench,car
person,skateboard,car
person,cake,wine glass
person,backpack,
sandwich,donut,
refrigerator,chair,dining table
couch,chair,tv
refrigerator,person,bottle
person,surfboard,
person,skis,
bus,person,bicycle
umbrella,,
bird,,
person,dog,cell phone
truck,car,person
person,skis,bottle
handbag,cat,
pizza,bowl,
zebra,,
car,dog,
potted plant,bench,person
bowl,sink,bottle
elephant,,
suitcase,person,book
stop sign,,
chair,book,laptop
person,couch,chair
train,person,
boat,,
car,truck,traffic light
dining table,cake,fork
bench,train,
airplane,person,
person,skis,
person,skateboard,
motorcycle,person,bicycle
truck,person,handbag
person,stop sign,
person,skis,
bird,,
person,surfboard,
truck,horse,
elephant,,
bed,suitcase,tv
person,surfboard,
cat,,
person,skateboard,
bench,,
tv,cat,
person,pizza,oven
elephant,person,boat
cow,person,train
zebra,cat,
person,parking meter,
bear,,
person,tennis racket,
orange,person,apple
motorcycle,person,traffic light
potted plant,bird,
dining table,pizza,knife
person,stop sign,umbrella
person,skateboard,
tie,,
refrigerator,toaster,sink
person,wine glass,potted plant
person,frisbee,car
person,truck,umbrella
bottle,dining table,clock
person,laptop,cell phone
giraffe,,
elephant,person,
stop sign,car,
dog,,
horse,,
bicycle,person,traffic light
stop sign,person,
person,,
refrigerator,potted plant,
zebra,,
kite,person,bird
person,surfboard,
bicycle,motorcycle,car
person,oven,
dining table,bowl,bottle
book,carrot,broccoli
elephant,,
sandwich,,
traffic light,,
sheep,bench,
person,banana,bowl
sheep,,
chair,person,tv
bed,handbag,cat
dining table,cup,cake
cat,toilet,
clock,,
horse,person,
person,sports ball,
cat,,
person,surfboard,
dining table,chair,person
person,surfboard,
person,baseball glove,baseball bat
giraffe,,
person,baseball glove,
person,chair,sandwich
person,surfboard,
person,book,tv
pizza,bottle,remote
dining table,cake,fork
person,surfboard,
cow,,
bicycle,person,umbrella
fire hydrant,car,traffic light
sandwich,,
person,,
bowl,dining table,carrot
person,tennis racket,sports ball
toilet,,
person,car,bicycle
pizza,,
person,kite,
motorcycle,person,car
dog,person,bed
bench,person,
person,baseball glove,baseball bat
elephant,person,bench
pizza,,
elephant,,
person,laptop,couch
person,,
person,surfboard,
person,laptop,
sink,cup,
giraffe,car,
airplane,truck,person
person,elephant,
person,kite,
person,tennis racket,
airplane,,
stop sign,car,
train,,
person,oven,potted plant
bird,,
cat,bed,book
cat,,
dog,bottle,
truck,motorcycle,person
sheep,,
clock,,
airplane,,
boat,car,
umbrella,chair,wine glass
person,skis,backpack
person,baseball bat,
person,car,cell phone
bed,book,bottle
bus,bicycle,person
sheep,,
dining table,broccoli,banana
person,handbag,cell phone
person,suitcase,umbrella
banana,orange,
cow,dog,
suitcase,chair,bus
car,person,traffic light
dog,frisbee,
person,tennis racket,
bed,person,tv
person,surfboard,
truck,person,backpack
cell phone,knife,
person,dining table,tv
car,,
motorcycle,person,
person,baseball bat,baseball glove
car,truck,traffic light
sink,potted plant,oven
bird,bowl,
chair,dining table,refrigerator
person,baseball glove,sports ball
chair,cat,
bus,,
person,car,truck
bed,chair,book
dining table,bowl,orange
dining table,pizza,knife
donut,cake,cup
truck,,
airplane,truck,
toilet,dog,potted plant
dining table,vase,chair
oven,microwave,sink
potted plant,vase,chair
book,cup,mouse
clock,,
donut,,
person,kite,car
dining table,bottle,orange
sandwich,person,
car,person,
person,skis,backpack
dining table,person,couch
zebra,,
traffic light,,
dining table,cat,oven
bicycle,boat,cow
cow,,
elephant,,
airplane,,
person,skateboard,handbag
airplane,boat,
motorcycle,,
suitcase,person,handbag
person,teddy bear,
person,chair,tennis racket
suitcase,cat,
person,car,bicycle
truck,car,dog
dining table,bench,chair
train,,
person,tennis racket,
person,baseball bat,baseball glove
person,baseball bat,baseball glove
bicycle,parking meter,
bed,laptop,
person,surfboard,
person,handbag,car
person,umbrella,chair
person,,
bird,,
person,cell phone,
person,skis,
suitcase,handbag,person
clock,bicycle,
cake,bowl,orange
person,frisbee,
bird,giraffe,
bed,suitcase,dining table
boat,person,
person,skis,snowboard
person,snowboard,skis
umbrella,,
person,potted plant,chair
sheep,,
person,handbag,backpack
broccoli,bowl,
truck,bicycle,car
bench,,
person,dog,bicycle
bus,person,chair
person,skateboard,
person,cell phone,
airplane,,
person,donut,car
horse,,
person,skateboard,bench
bed,,
person,bicycle,chair
bus,,
person,couch,tv
giraffe,,
truck,,
giraffe,person,bench
person,banana,bowl
person,tv,chair
bear,,
dining table,cell phone,banana
person,cake,bottle
person,baseball glove,sports ball
sink,toilet,
boat,airplane,
elephant,,
motorcycle,,
toilet,bottle,
knife,person,
toilet,,
train,person,bench
fire hydrant,,
person,bench,clock
bowl,apple,orange
dining table,sandwich,
couch,dog,remote
bear,,
dining table,cake,person
zebra,,
boat,dog,
laptop,bed,
boat,potted plant,person
person,frisbee,
train,,
clock,,
dog,frisbee,
apple,carrot,
bird,,
person,snowboard,
person,skateboard,car
fire hydrant,,
person,bus,umbrella
bus,car,
elephant,,
person,stop sign,
person,elephant,handbag
person,skateboard,
person,dining table,bench
surfboard,bird,
person,motorcycle,car
laptop,dining table,tv
bus,person,
person,dining table,bottle
dining table,pizza,person
couch,chair,tv
person,skateboard,
oven,potted plant,vase
bus,truck,person
person,dining table,chair
boat,person,
clock,bird,
person,skateboard,
clock,,
giraffe,,
person,surfboard,
bowl,dog,teddy bear
vase,,
kite,person,
person,toothbrush,
person,skateboard,car
cake,,
person,refrigerator,bowl
cow,chair,umbrella
oven,broccoli,
person,spoon,
truck,,
horse,,
dining table,potted plant,vase
train,person,
train,person,backpack
horse,person,
person,sports ball,
umbrella,person,backpack
person,dining table,microwave
horse,,
person,donut,
cat,,
person,couch,chair
scissors,,
tv,laptop,keyboard
dining table,bowl,broccoli
dining table,potted plant,
hot dog,person,boat
chair,cat,
bowl,oven,person
train,clock,
horse,,
person,surfboard,
tv,keyboard,cell phone
zebra,,
cow,,
motorcycle,chair,person
dining table,chair,bowl
person,surfboard,
person,skateboard,bottle
bus,person,motorcycle
person,tie,
stop sign,person,
person,snowboard,
boat,,
teddy bear,,
banana,orange,
person,refrigerator,oven
person,tennis racket,chair
person,dining table,couch
umbrella,person,suitcase
person,surfboard,
sheep,,
cat,person,
dining table,chair,oven
train,,
dining table,pizza,
bed,cat,
person,baseball glove,baseball bat
dining table,knife,cake
person,suitcase,car
suitcase,person,tv
person,tennis racket,
cat,tv,keyboard
dining table,cup,knife
bird,,
bear,,
truck,clock,car
remote,,
person,clock,carrot
stop sign,car,
person,umbrella,car
car,donut,
airplane,,
couch,dog,
person,snowboard,
person,surfboard,
bus,car,truck
sink,dining table,bottle
suitcase,person,
person,tv,remote
airplane,car,truck
oven,bowl,cup
couch,dog,
knife,,
bench,umbrella,person
horse,,
cow,,
couch,chair,book
person,donut,chair
elephant,,
bed,laptop,person
person,truck,handbag
person,bottle,oven
giraffe,,
person,skateboard,
person,snowboard,
donut,person,
person,donut,
clock,,
person,surfboard,
truck,,
train,clock,person
sandwich,cup,vase
apple,orange,
bench,person,bicycle
clock,traffic light,
bed,,
umbrella,person,tv
dog,frisbee,
laptop,cat,book
dining table,sandwich,cup
person,car,skateboard
person,couch,tv
bus,truck,person
person,skis,
toilet,sink,
chair,person,car
laptop,cup,tv
cow,,
bench,motorcycle,
stop sign,truck,person
cat,book,scissors
zebra,,
bus,person,umbrella
giraffe,cow,
refrigerator,bottle,
chair,dog,umbrella
bench,dog,
carrot,broccoli,
person,surfboard,
train,,
suitcase,refrigerator,cat
boat,bench,person
person,donut,
person,car,bench
dog,backpack,
broccoli,bowl,
sink,,
clock,,
bus,person,bench
person,surfboard,
toilet,,
surfboard,banana,
horse,person,car
handbag,suitcase,laptop
toilet,sink,
bus,car,
umbrella,person,
person,surfboard,dog
person,teddy bear,
person,surfboard,
bear,,
person,frisbee,
oven,toilet,chair
clock,,
boat,,
refrigerator,oven,bowl
couch,chair,refrigerator
broccoli,,
surfboard,person,
vase,,
bench,cat,
pizza,fork,knife
person,bicycle,car
dog,couch,
kite,person,
person,tennis racket,
bicycle,person,handbag
frisbee,dog,person
microwave,oven,bowl
boat,person,handbag
toilet,,
zebra,,
person,skis,backpack
person,snowboard,skis
zebra,giraffe,
dog,toothbrush,
fire hydrant,,
person,surfboard,
person,laptop,cup
airplane,,
giraffe,,
dining table,laptop,mouse
person,skis,snowboard
person,skis,
zebra,,
person,skis,
oven,sink,bottle
person,tie,car
bowl,carrot,fork
truck,car,
giraffe,,
bowl,broccoli,carrot
orange,,
person,tie,handbag
zebra,,
sheep,,
kite,person,
person,skis,
cat,dining table,
horse,person,
backpack,person,skis
person,skateboard,
dining table,pizza,knife
person,,
truck,car,person
person,boat,
person,bowl,bottle
car,,
dog,,
train,horse,
bowl,banana,
oven,potted plant,vase
person,couch,remote
dining table,cup,sandwich
bowl,dining table,cake
chair,potted plant,book
train,,
giraffe,,
toilet,person,
stop sign,,
toilet,sink,cup
bowl,sink,cup
cat,,
dining table,broccoli,
person,chair,bench
person,chair,refrigerator
person,bowl,
bear,frisbee,
train,person,
pizza,,
person,cake,donut
traffic light,person,
person,chair,tennis racket
person,tennis racket,
toilet,,
train,person,chair
dining table,cup,sandwich
person,baseball glove,baseball bat
chair,dining table,potted plant
refrigerator,chair,dining table
person,skis,
giraffe,,
bed,person,cell phone
airplane,truck,
vase,,
couch,dog,
person,hot dog,car
person,skateboard,car
person,donut,
person,baseball glove,baseball bat
umbrella,chair,person
person,surfboard,
dining table,person,book
cat,,
kite,person,
airplane,person,suitcase
vase,,
person,bowl,dining table
car,clock,traffic light
donut,,
kite,person,
bench,book,
person,traffic light,car
dog,,
person,skis,
dog,,
hot dog,sandwich,cup
zebra,,
train,suitcase,
person,couch,tie
train,car,
remote,,
cat,,
person,chair,baseball bat
boat,person,skis
person,cup,dining table
giraffe,person,
couch,handbag,backpack
horse,person,car
tv,laptop,keyboard
elephant,person,backpack
person,surfboard,
person,surfboard,boat
giraffe,,
cat,handbag,cup
zebra,,
wine glass,,
cake,dining table,
truck,person,car
person,skateboard,
person,handbag,couch
sandwich,knife,dining table
train,,
person,dining table,bowl
person,snowboard,
refrigerator,oven,bottle
person,skis,
person,dog,umbrella
person,traffic light,car
elephant,,
person,snowboard,
person,skateboard,
person,tennis racket,sports ball
pizza,dining table,person
person,tie,
elephant,,
cell phone,handbag,
person,donut,backpack
bed,chair,
giraffe,,
suitcase,,
cow,,
person,skis,
person,chair,handbag
cat,sink,chair
dining table,oven,chair
person,tv,
donut,,
person,cell phone,
elephant,person,car
oven,refrigerator,sink
person,skateboard,
train,,
truck,person,
motorcycle,person,
zebra,,
person,dining table,chair
person,kite,
surfboard,person,boat
car,,
person,dog,pizza
person,suitcase,handbag
giraffe,,
person,snowboard,
zebra,,
person,chair,baseball glove
car,truck,traffic light
person,umbrella,handbag
hot dog,fork,cup
horse,,
kite,,
tv,person,
pizza,dining table,cup
giraffe,,
dining table,broccoli,
dining table,person,sandwich
sandwich,,
potted plant,car,truck
boat,person,bench
apple,orange,person
train,bus,bench
person,tennis racket,
elephant,person,
tv,person,boat
bus,person,bottle
stop sign,car,
tv,chair,potted plant
carrot,,
traffic light,person,
person,baseball bat,baseball glove
giraffe,,
person,,
bus,,
elephant,person,
refrigerator,person,
boat,person,sports ball
clock,,
laptop,,
zebra,,
toilet,,
fire hydrant,bench,
person,cake,pizza
dining table,sandwich,cup
clock,,
person,bowl,donut
refrigerator,handbag,person
train,,
person,cell phone,
fire hydrant,,
person,sports ball,apple
cat,,
cow,,
person,tie,
giraffe,,
person,tennis racket,sports ball
person,surfboard,
person,skis,
person,umbrella,chair
chair,tv,keyboard
refrigerator,oven,cup
zebra,,
person,toothbrush,
boat,umbrella,person
person,sports ball,
person,couch,chair
person,cow,tie
cat,person,
train,,
car,bicycle,person
airplane,truck,car
elephant,,
horse,,
sheep,,
airplane,,
elephant,,
person,skateboard,
refrigerator,person,oven
broccoli,,
person,skis,
tv,keyboard,cell phone
teddy bear,umbrella,sports ball
cat,,
person,couch,book
dining table,bowl,knife
potted plant,couch,vase
person,handbag,hot dog
umbrella,,
bus,person,handbag
dining table,cup,wine glass
truck,bench,
couch,chair,clock
person,backpack,clock
cow,dog,
person,tennis racket,
person,tie,
chair,tv,book
car,potted plant,
person,surfboard,
person,elephant,umbrella
kite,person,
dining table,bowl,sandwich
potted plant,bench,
person,surfboard,boat
giraffe,,
car,truck,fire hydrant
sheep,,
horse,,
vase,dining table,
refrigerator,backpack,microwave
person,tennis racket,
motorcycle,,
apple,bird,
teddy bear,handbag,
umbrella,chair,bench
airplane,,
person,skis,
bus,person,
toilet,,
person,skis,
bed,couch,
person,skateboard,
toilet,bottle,
car,parking meter,person
toilet,,
zebra,,
train,,
tv,laptop,keyboard
person,tennis racket,sports ball
tv,person,remote
person,horse,tie
couch,bed,
car,dog,
person,tennis racket,sports ball
person,surfboard,
person,refrigerator,oven
oven,sink,bottle
dining table,bowl,cup
train,,
potted plant,person,umbrella
bicycle,potted plant,
chair,teddy bear,person
horse,,
person,skateboard,
motorcycle,person,car
bird,,
oven,pizza,person
boat,bird,
person,frisbee,
toilet,sink,potted plant
dining table,chair,microwave
bus,truck,horse
pizza,,
sink,,
broccoli,carrot,
motorcycle,person,
fire hydrant,person,
sheep,,
person,bench,tennis racket
bed,chair,
person,wine glass,
wine glass,orange,
bus,,
person,couch,bottle
boat,,
giraffe,person,
bear,,
person,baseball glove,baseball bat
person,banana,
toilet,,
person,dog,dining table
person,baseball glove,sports ball
boat,,
refrigerator,oven,sink
person,skis,
person,kite,
tennis racket,sports ball,
person,kite,backpack
elephant,,
person,skis,
kite,person,
sheep,,
giraffe,,
umbrella,,
elephant,,
elephant,person,
person,skateboard,
bicycle,motorcycle,car
person,frisbee,
chair,person,tv
snowboard,person,
person,frisbee,
person,skis,
train,traffic light,person
person,dog,couch
dining table,cup,teddy bear
cake,dining table,
broccoli,,
person,tennis racket,sports ball
pizza,,
dining table,bowl,oven
scissors,,
dog,bowl,
person,chair,baseball bat
person,skateboard,bench
fire hydrant,potted plant,
bird,,
cat,,
cake,banana,knife
person,clock,book
elephant,,
pizza,person,knife
dining table,cup,bottle
person,oven,microwave
bed,laptop,
traffic light,car,
person,bench,chair
person,umbrella,
person,frisbee,
stop sign,,
person,handbag,wine glass
motorcycle,person,car
teddy bear,bench,
person,tie,
hair drier,person,
oven,bowl,knife
person,skateboard,
person,skateboard,
person,clock,
truck,,
person,skateboard,
person,zebra,cup
person,chair,cell phone
person,frisbee,
dining table,bowl,cup
laptop,cat,
dog,,
person,book,toothbrush
kite,person,surfboard
dining table,person,potted plant
book,couch,chair
motorcycle,person,backpack
person,baseball bat,baseball glove
bird,,
bird,apple,
person,chair,tie
bus,truck,traffic light
dining table,person,pizza
person,,
kite,person,bicycle
toilet,,
cat,,
person,skis,
dining table,person,bottle
clock,car,truck
cat,broccoli,
bowl,dining table,apple
car,person,tie
person,motorcycle,car
bed,,
person,baseball glove,sports ball
sink,toilet,
person,surfboard,
cake,dining table,knife
dining table,cup,wine glass
stop sign,tv,
motorcycle,,
train,person,clock
tv,person,book
dining table,person,pizza
person,car,tie
motorcycle,car,
person,frisbee,
person,skis,backpack
dog,car,tie
refrigerator,carrot,bottle
oven,pizza,
person,bench,
donut,cake,bottle
chair,dining table,couch
potted plant,clock,
bottle,scissors,
person,surfboard,
person,handbag,bicycle
person,laptop,dining table
person,baseball bat,baseball glove
person,tennis racket,bottle
refrigerator,oven,toaster
person,remote,
pizza,dining table,cup
book,bench,
person,tie,
clock,person,
laptop,cat,
elephant,,
person,snowboard,
