person,car,kite,surfboard,,,,,,,,,,,,,,
cat,toilet,,,,,,,,,,,,,,,,
bottle,sink,,,,,,,,,,,,,,,,
boat,,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
tie,chair,laptop,teddy bear,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
hot dog,,,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
bird,elephant,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,kite,surfboard,,,,,,,,,,,,,,,
banana,donut,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
stop sign,,,,,,,,,,,,,,,,,
parking meter,,,,,,,,,,,,,,,,,
bed,,,,,,,,,,,,,,,,,
person,bench,book,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
fire hydrant,stop sign,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
car,bus,traffic light,bird,,,,,,,,,,,,,,
person,umbrella,surfboard,,,,,,,,,,,,,,,
person,,,,,,,,,,,,,,,,,
person,tie,,,,,,,,,,,,,,,,
banana,dining table,,,,,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
person,toothbrush,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
handbag,chair,toilet,,,,,,,,,,,,,,,
tie,,,,,,,,,,,,,,,,,
person,airplane,,,,,,,,,,,,,,,,
dining table,microwave,oven,sink,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
person,backpack,laptop,,,,,,,,,,,,,,,
person,cup,bowl,chair,couch,potted plant,vase,,,,,,,,,,,
car,suitcase,tv,,,,,,,,,,,,,,,
person,train,,,,,,,,,,,,,,,,
microwave,oven,sink,refrigerator,vase,,,,,,,,,,,,,
person,car,truck,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
person,car,backpack,skateboard,,,,,,,,,,,,,,
bottle,cup,knife,spoon,bowl,carrot,potted plant,dining table,,,,,,,,,,
car,cow,,,,,,,,,,,,,,,,
person,bicycle,boat,bench,,,,,,,,,,,,,,
person,tie,,,,,,,,,,,,,,,,
person,baseball bat,,,,,,,,,,,,,,,,
traffic light,,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,
potted plant,vase,,,,,,,,,,,,,,,,
person,car,handbag,spoon,bowl,sandwich,potted plant,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,toilet,sink,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,car,bus,umbrella,,,,,,,,,,,,,,
person,fork,sandwich,dining table,,,,,,,,,,,,,,
handbag,suitcase,bed,,,,,,,,,,,,,,,
person,motorcycle,skis,,,,,,,,,,,,,,,
cup,spoon,laptop,mouse,keyboard,book,,,,,,,,,,,,
cup,sink,vase,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,bird,surfboard,,,,,,,,,,,,,,,
person,sports ball,baseball bat,baseball glove,,,,,,,,,,,,,,
apple,,,,,,,,,,,,,,,,,
chair,potted plant,dining table,tv,book,,,,,,,,,,,,,
cat,couch,book,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
bicycle,car,clock,,,,,,,,,,,,,,,
person,elephant,,,,,,,,,,,,,,,,
bottle,bed,tv,laptop,mouse,keyboard,book,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
bird,giraffe,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
bottle,toilet,sink,,,,,,,,,,,,,,,
sheep,cow,,,,,,,,,,,,,,,,
bicycle,parking meter,,,,,,,,,,,,,,,,
wine glass,spoon,bowl,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
cat,bed,book,,,,,,,,,,,,,,,
bus,,,,,,,,,,,,,,,,,
person,chair,couch,remote,cell phone,teddy bear,,,,,,,,,,,,
person,cup,fork,spoon,sandwich,hot dog,dining table,,,,,,,,,,,
person,car,airplane,truck,,,,,,,,,,,,,,
dog,,,,,,,,,,,,,,,,,
person,backpack,skis,,,,,,,,,,,,,,,
person,banana,,,,,,,,,,,,,,,,
truck,,,,,,,,,,,,,,,,,
person,train,,,,,,,,,,,,,,,,
person,car,motorcycle,fire hydrant,stop sign,bench,backpack,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,handbag,cell phone,clock,,,,,,,,,,,,,,
person,car,bus,,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
person,umbrella,dining table,,,,,,,,,,,,,,,
person,backpack,skis,,,,,,,,,,,,,,,
cup,bowl,potted plant,vase,,,,,,,,,,,,,,
person,skateboard,cell phone,,,,,,,,,,,,,,,
bowl,orange,,,,,,,,,,,,,,,,
dog,frisbee,,,,,,,,,,,,,,,,
cat,,,,,,,,,,,,,,,,,
mouse,keyboard,clock,,,,,,,,,,,,,,,
person,car,,,,,,,,,,,,,,,,
laptop,keyboard,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
person,car,truck,traffic light,umbrella,handbag,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,
person,car,motorcycle,traffic light,backpack,potted plant,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
person,cup,knife,spoon,bowl,cake,chair,dining table,book,,,,,,,,,
car,dog,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
umbrella,chair,dining table,,,,,,,,,,,,,,,
bottle,bowl,cake,refrigerator,,,,,,,,,,,,,,
cat,bed,book,,,,,,,,,,,,,,,
car,clock,,,,,,,,,,,,,,,,
fire hydrant,,,,,,,,,,,,,,,,,
person,,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
wine glass,chair,dining table,book,vase,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
person,bicycle,car,motorcycle,bus,traffic light,horse,backpack,handbag,,,,,,,,,
fire hydrant,,,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,baseball bat,,,,,,,,,,,,,,,,
backpack,suitcase,bed,,,,,,,,,,,,,,,
dog,frisbee,,,,,,,,,,,,,,,,
bench,,,,,,,,,,,,,,,,,
truck,boat,chair,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,car,train,traffic light,,,,,,,,,,,,,,
person,bench,baseball bat,baseball glove,chair,,,,,,,,,,,,,
bench,dog,handbag,suitcase,bed,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
pizza,,,,,,,,,,,,,,,,,
person,car,motorcycle,bus,truck,traffic light,,,,,,,,,,,,
cat,,,,,,,,,,,,,,,,,
traffic light,bird,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
chair,couch,bed,remote,,,,,,,,,,,,,,
person,sports ball,tennis racket,,,,,,,,,,,,,,,
motorcycle,,,,,,,,,,,,,,,,,
person,car,fire hydrant,handbag,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,motorcycle,elephant,,,,,,,,,,,,,,,
stop sign,,,,,,,,,,,,,,,,,
person,tie,bottle,knife,spoon,bowl,oven,sink,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
person,bus,,,,,,,,,,,,,,,,
person,car,dog,umbrella,handbag,suitcase,bottle,cup,bowl,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,bench,sports ball,book,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
bicycle,cup,couch,potted plant,dining table,tv,remote,book,,,,,,,,,,
car,giraffe,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,backpack,skis,,,,,,,,,,,,,,,
cat,mouse,keyboard,,,,,,,,,,,,,,,
donut,,,,,,,,,,,,,,,,,
person,pizza,,,,,,,,,,,,,,,,
cat,suitcase,,,,,,,,,,,,,,,,
person,car,bus,traffic light,,,,,,,,,,,,,,
person,handbag,cell phone,,,,,,,,,,,,,,,
cup,spoon,sandwich,dining table,,,,,,,,,,,,,,
stop sign,,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
horse,,,,,,,,,,,,,,,,,
fire hydrant,,,,,,,,,,,,,,,,,
person,giraffe,handbag,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
broccoli,,,,,,,,,,,,,,,,,
car,truck,stop sign,,,,,,,,,,,,,,,
person,car,bus,clock,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,
person,backpack,handbag,sports ball,tennis racket,,,,,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
bottle,cup,fork,knife,sandwich,dining table,,,,,,,,,,,,
dog,carrot,,,,,,,,,,,,,,,,
person,baseball bat,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,handbag,cell phone,,,,,,,,,,,,,,,
person,baseball glove,,,,,,,,,,,,,,,,
person,car,motorcycle,,,,,,,,,,,,,,,
dog,,,,,,,,,,,,,,,,,
person,bottle,cup,spoon,bowl,,,,,,,,,,,,,
bottle,bed,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,knife,bowl,sandwich,potted plant,sink,vase,,,,,,,,,,,
person,bicycle,backpack,tie,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,car,skis,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
person,couch,remote,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
bench,potted plant,,,,,,,,,,,,,,,,
person,car,motorcycle,truck,,,,,,,,,,,,,,
potted plant,dining table,vase,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
cat,bottle,,,,,,,,,,,,,,,,
car,traffic light,,,,,,,,,,,,,,,,
person,bus,bench,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,horse,handbag,tie,,,,,,,,,,,,,,
person,horse,tie,,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,car,handbag,tie,,,,,,,,,,,,,,
dog,chair,couch,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,handbag,suitcase,,,,,,,,,,,,,,,
person,tie,bottle,wine glass,book,,,,,,,,,,,,,
bottle,cake,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
cat,suitcase,,,,,,,,,,,,,,,,
tv,,,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
person,couch,tv,remote,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
person,backpack,skis,,,,,,,,,,,,,,,
person,sandwich,,,,,,,,,,,,,,,,
bottle,toothbrush,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
person,cell phone,,,,,,,,,,,,,,,,
fork,bowl,broccoli,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,umbrella,sports ball,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
scissors,,,,,,,,,,,,,,,,,
person,donut,,,,,,,,,,,,,,,,
bench,,,,,,,,,,,,,,,,,
cup,book,scissors,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
bird,zebra,giraffe,,,,,,,,,,,,,,,
car,truck,,,,,,,,,,,,,,,,
person,bench,backpack,surfboard,,,,,,,,,,,,,,
person,tie,knife,cake,dining table,,,,,,,,,,,,,
person,bicycle,,,,,,,,,,,,,,,,
person,airplane,,,,,,,,,,,,,,,,
person,bench,cat,handbag,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
traffic light,,,,,,,,,,,,,,,,,
potted plant,bed,book,,,,,,,,,,,,,,,
person,horse,cell phone,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
person,cake,,,,,,,,,,,,,,,,
airplane,truck,,,,,,,,,,,,,,,,
person,motorcycle,truck,banana,,,,,,,,,,,,,,
person,car,bottle,cup,bowl,carrot,,,,,,,,,,,,
donut,sink,,,,,,,,,,,,,,,,
train,,,,,,,,,,,,,,,,,
car,bus,,,,,,,,,,,,,,,,
truck,,,,,,,,,,,,,,,,,
person,skateboard,,,,,,,,,,,,,,,,
person,boat,,,,,,,,,,,,,,,,
person,toothbrush,,,,,,,,,,,,,,,,
person,donut,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,car,bench,skateboard,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
person,skis,snowboard,kite,,,,,,,,,,,,,,
person,handbag,sports ball,tennis racket,,,,,,,,,,,,,,
person,tennis racket,chair,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
sink,,,,,,,,,,,,,,,,,
potted plant,vase,,,,,,,,,,,,,,,,
bicycle,boat,bench,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,
traffic light,clock,,,,,,,,,,,,,,,,
person,train,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,handbag,baseball glove,,,,,,,,,,,,,,,
tennis racket,bottle,cup,chair,tv,laptop,mouse,keyboard,,,,,,,,,,
person,knife,cake,chair,dining table,,,,,,,,,,,,,
microwave,,,,,,,,,,,,,,,,,
cat,couch,,,,,,,,,,,,,,,,
cat,toilet,,,,,,,,,,,,,,,,
bottle,tv,remote,sink,,,,,,,,,,,,,,
cat,bed,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
pizza,,,,,,,,,,,,,,,,,
person,apple,,,,,,,,,,,,,,,,
broccoli,,,,,,,,,,,,,,,,,
person,bed,book,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
bird,giraffe,,,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
bicycle,,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,car,airplane,truck,,,,,,,,,,,,,,
knife,spoon,oven,,,,,,,,,,,,,,,
bed,book,,,,,,,,,,,,,,,,
person,bicycle,car,stop sign,,,,,,,,,,,,,,
person,bed,,,,,,,,,,,,,,,,
person,bear,,,,,,,,,,,,,,,,
person,bench,dog,bottle,chair,potted plant,dining table,book,,,,,,,,,,
motorcycle,,,,,,,,,,,,,,,,,
cat,book,,,,,,,,,,,,,,,,
car,,,,,,,,,,,,,,,,,
person,giraffe,,,,,,,,,,,,,,,,
donut,cake,,,,,,,,,,,,,,,,
person,horse,chair,,,,,,,,,,,,,,,
chair,bed,clock,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
person,fire hydrant,,,,,,,,,,,,,,,,
bench,,,,,,,,,,,,,,,,,
motorcycle,clock,,,,,,,,,,,,,,,,
person,boat,dog,umbrella,handbag,kite,,,,,,,,,,,,
pizza,dining table,,,,,,,,,,,,,,,,
person,bench,bottle,chair,cell phone,,,,,,,,,,,,,
sandwich,hot dog,,,,,,,,,,,,,,,,
person,tie,,,,,,,,,,,,,,,,
person,car,bench,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
cat,bed,,,,,,,,,,,,,,,,
person,skis,snowboard,,,,,,,,,,,,,,,
sandwich,hot dog,,,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,car,fire hydrant,stop sign,parking meter,,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
kite,,,,,,,,,,,,,,,,,
person,frisbee,,,,,,,,,,,,,,,,
horse,,,,,,,,,,,,,,,,,
person,dog,frisbee,,,,,,,,,,,,,,,
person,bench,sandwich,hot dog,chair,dining table,,,,,,,,,,,,
person,dog,chair,,,,,,,,,,,,,,,
fork,knife,spoon,bowl,apple,,,,,,,,,,,,,
person,car,truck,backpack,skateboard,,,,,,,,,,,,,
cup,laptop,vase,,,,,,,,,,,,,,,
person,train,handbag,suitcase,,,,,,,,,,,,,,
stop sign,,,,,,,,,,,,,,,,,
cup,hot dog,,,,,,,,,,,,,,,,
fork,bowl,,,,,,,,,,,,,,,,
cat,backpack,teddy bear,,,,,,,,,,,,,,,
person,sports ball,tennis racket,,,,,,,,,,,,,,,
person,sports ball,tennis racket,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
clock,scissors,,,,,,,,,,,,,,,,
bowl,chair,couch,potted plant,book,vase,,,,,,,,,,,,
person,bench,baseball bat,baseball glove,chair,,,,,,,,,,,,,
person,backpack,handbag,chair,dining table,tv,laptop,remote,book,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
person,car,truck,traffic light,,,,,,,,,,,,,,
person,car,bench,handbag,skateboard,,,,,,,,,,,,,
person,car,truck,stop sign,bird,,,,,,,,,,,,,
person,spoon,hot dog,pizza,,,,,,,,,,,,,,
horse,cow,,,,,,,,,,,,,,,,
bottle,spoon,bowl,sink,,,,,,,,,,,,,,
truck,,,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
person,couch,remote,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
bowl,orange,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
person,car,horse,handbag,,,,,,,,,,,,,,
person,giraffe,handbag,,,,,,,,,,,,,,,
person,backpack,umbrella,handbag,cell phone,clock,,,,,,,,,,,,
person,car,umbrella,handbag,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
person,backpack,frisbee,,,,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
traffic light,,,,,,,,,,,,,,,,,
train,chair,,,,,,,,,,,,,,,,
person,,,,,,,,,,,,,,,,,
person,tie,cup,chair,,,,,,,,,,,,,,
kite,,,,,,,,,,,,,,,,,
person,backpack,skis,,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
bicycle,bird,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
person,sports ball,chair,,,,,,,,,,,,,,,
person,baseball bat,,,,,,,,,,,,,,,,
person,dog,frisbee,,,,,,,,,,,,,,,
broccoli,hot dog,dining table,,,,,,,,,,,,,,,
person,boat,bench,umbrella,bottle,chair,dining table,,,,,,,,,,,
person,sports ball,baseball bat,baseball glove,,,,,,,,,,,,,,
person,handbag,clock,,,,,,,,,,,,,,,
apple,sandwich,orange,dining table,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
backpack,handbag,suitcase,cup,bowl,refrigerator,,,,,,,,,,,,
car,backpack,handbag,suitcase,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,remote,,,,,,,,,,,,,,,,
wine glass,fork,knife,spoon,bowl,dining table,,,,,,,,,,,,
cup,pizza,dining table,,,,,,,,,,,,,,,
person,cup,chair,potted plant,bed,laptop,,,,,,,,,,,,
bench,cow,,,,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,motorcycle,,,,,,,,,,,,,,,,
person,backpack,cup,spoon,bowl,chair,couch,potted plant,laptop,cell phone,vase,,,,,,,
stop sign,,,,,,,,,,,,,,,,,
cat,bottle,cup,toilet,sink,,,,,,,,,,,,,
dog,bed,clock,vase,,,,,,,,,,,,,,
toilet,,,,,,,,,,,,,,,,,
horse,sheep,cow,cake,,,,,,,,,,,,,,
banana,apple,orange,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
person,bicycle,car,motorcycle,bus,traffic light,stop sign,suitcase,,,,,,,,,,
fire hydrant,,,,,,,,,,,,,,,,,
person,couch,tv,remote,book,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
pizza,,,,,,,,,,,,,,,,,
cat,chair,,,,,,,,,,,,,,,,
bottle,cup,,,,,,,,,,,,,,,,
person,,,,,,,,,,,,,,,,,
elephant,,,,,,,,,,,,,,,,,
cell phone,book,,,,,,,,,,,,,,,,
person,broccoli,,,,,,,,,,,,,,,,
microwave,oven,sink,,,,,,,,,,,,,,,
person,bicycle,traffic light,backpack,handbag,tie,,,,,,,,,,,,
dog,frisbee,,,,,,,,,,,,,,,,
bottle,cup,spoon,bowl,dining table,,,,,,,,,,,,,
cat,couch,remote,book,,,,,,,,,,,,,,
mouse,keyboard,,,,,,,,,,,,,,,,
person,sports ball,baseball bat,baseball glove,,,,,,,,,,,,,,
person,kite,,,,,,,,,,,,,,,,
umbrella,,,,,,,,,,,,,,,,,
person,tie,tv,,,,,,,,,,,,,,,
chair,tv,laptop,mouse,keyboard,,,,,,,,,,,,,
teddy bear,,,,,,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
person,truck,boat,,,,,,,,,,,,,,,
person,toothbrush,,,,,,,,,,,,,,,,
cow,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
clock,,,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
person,tennis racket,chair,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
bottle,cup,banana,mouse,keyboard,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
vase,,,,,,,,,,,,,,,,,
person,banana,apple,,,,,,,,,,,,,,,
person,car,boat,bench,,,,,,,,,,,,,,
person,horse,,,,,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
tie,,,,,,,,,,,,,,,,,
toilet,sink,,,,,,,,,,,,,,,,
person,elephant,,,,,,,,,,,,,,,,
bicycle,motorcycle,truck,,,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,umbrella,,,,,,,,,,,,,,,,
person,truck,traffic light,backpack,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
person,car,traffic light,bench,bird,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
person,airplane,bottle,,,,,,,,,,,,,,,
person,elephant,banana,,,,,,,,,,,,,,,
fork,knife,carrot,dining table,,,,,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
chair,couch,tv,laptop,remote,cell phone,book,clock,,,,,,,,,,
person,truck,umbrella,handbag,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
horse,,,,,,,,,,,,,,,,,
person,surfboard,,,,,,,,,,,,,,,,
airplane,,,,,,,,,,,,,,,,,
bench,cat,,,,,,,,,,,,,,,,
dog,cow,,,,,,,,,,,,,,,,
train,bench,,,,,,,,,,,,,,,,
person,car,umbrella,,,,,,,,,,,,,,,
person,airplane,truck,,,,,,,,,,,,,,,
person,car,truck,kite,,,,,,,,,,,,,,
train,traffic light,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
cat,tv,,,,,,,,,,,,,,,,
giraffe,,,,,,,,,,,,,,,,,
bottle,sink,,,,,,,,,,,,,,,,
person,cup,bowl,pizza,tv,microwave,sink,vase,,,,,,,,,,
zebra,,,,,,,,,,,,,,,,,
wine glass,cup,sandwich,chair,dining table,,,,,,,,,,,,,
dog,,,,,,,,,,,,,,,,,
person,sports ball,baseball glove,,,,,,,,,,,,,,,
person,motorcycle,bus,,,,,,,,,,,,,,,
person,dog,horse,umbrella,chair,,,,,,,,,,,,,
truck,,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
cat,chair,dining table,mouse,keyboard,,,,,,,,,,,,,
person,skis,,,,,,,,,,,,,,,,
person,car,motorcycle,bus,truck,handbag,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,baseball bat,baseball glove,,,,,,,,,,,,,,,
person,sandwich,chair,dining table,,,,,,,,,,,,,,
couch,tv,book,,,,,,,,,,,,,,,
person,airplane,,,,,,,,,,,,,,,,
person,bed,,,,,,,,,,,,,,,,
person,bicycle,backpack,kite,,,,,,,,,,,,,,
person,bench,backpack,bottle,sandwich,,,,,,,,,,,,,
person,elephant,,,,,,,,,,,,,,,,
umbrella,chair,dining table,,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
handbag,bottle,toilet,sink,,,,,,,,,,,,,,
bird,,,,,,,,,,,,,,,,,
bird,cow,,,,,,,,,,,,,,,,
bench,,,,,,,,,,,,,,,,,
motorcycle,,,,,,,,,,,,,,,,,
person,car,horse,tie,,,,,,,,,,,,,,
pizza,,,,,,,,,,,,,,,,,
person,baseball bat,,,,,,,,,,,,,,,,
person,bench,bird,potted plant,clock,,,,,,,,,,,,,
person,sports ball,baseball bat,baseball glove,,,,,,,,,,,,,,
person,car,bus,truck,dog,handbag,,,,,,,,,,,,
person,cup,knife,sandwich,dining table,,,,,,,,,,,,,
bear,,,,,,,,,,,,,,,,,
cat,tv,keyboard,,,,,,,,,,,,,,,
cat,chair,,,,,,,,,,,,,,,,
bottle,potted plant,toilet,sink,vase,,,,,,,,,,,,,
suitcase,,,,,,,,,,,,,,,,,
car,bus,,,,,,,,,,,,,,,,
sheep,,,,,,,,,,,,,,,,,
person,frisbee,,,,,,,,,,,,,,,,
cat,horse,tv,laptop,mouse,,,,,,,,,,,,,
pizza,dining table,,,,,,,,,,,,,,,,
person,train,handbag,clock,,,,,,,,,,,,,,
person,tennis racket,,,,,,,,,,,,,,,,
person,snowboard,,,,,,,,,,,,,,,,
train,traffic light,,,,,,,,,,,,,,,,
chair,couch,book,vase,,,,,,,,,,,,,,
sandwich,sink,,,,,,,,,,,,,,,,
person,frisbee,,,,,,,,,,,,,,,,
scissors,,,,,,,,,,,,,,,,,
dog,frisbee,,,,,,,,,,,,,,,,
airplane,truck,,,,,,,,,,,,,,,,
person,bench,giraffe,,,,,,,,,,,,,,,
cup,chair,bed,laptop,,,,,,,,,,,,,,
suitcase,,,,,,,,,,,,,,,,,
